"id","created_at","name","has_test","alternate_url"
""115345650"",""2025-01-13T05:30:53+0300"","-","false",""https://hh.ru/vacancy/115345650""
""112567531"",""2025-01-13T07:38:34+0300"","Junior","false",""https://hh.ru/vacancy/112567531""
""115362832"",""2025-01-13T09:19:24+0300"","-","false",""https://hh.ru/vacancy/115362832""
""115371098"",""2025-01-13T10:04:36+0300"","-","false",""https://hh.ru/vacancy/115371098""
""115388880"",""2025-01-13T11:32:37+0300"","Junior","false",""https://hh.ru/vacancy/115388880""
""115405868"",""2025-01-13T13:05:21+0300"","-","false",""https://hh.ru/vacancy/115405868""
""115411672"",""2025-01-13T13:44:20+0300"","-","true",""https://hh.ru/vacancy/115411672""
""115436228"",""2025-01-13T16:43:25+0300"","Junior","false",""https://hh.ru/vacancy/115436228""
